contrast	contrast_pretty	channel	frequency_hz	time_s	difference_db	in_corrected_cluster
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.32	-1.31502202955576	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.32	-3.34611596052463	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.32	-2.93238957312245	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.32	-1.45356217427896	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.32	-0.290318664718563	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.32	-0.0208458420820534	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.32	-0.154230733563264	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.32	-0.213982538176844	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.32	-0.199936887320991	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.32	-0.200951289958679	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.32	-0.201020364148112	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.32	-0.100538207307601	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.32	-0.0571383813825937	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.36	0.691788334686023	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.36	-1.2648594058477	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.36	-3.26921689051848	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.36	-2.91098077939107	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.36	-1.4965291877922	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.36	-0.301502305297897	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.36	-0.0787175850083048	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.36	-0.217384050958432	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.36	-0.190013624297885	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.36	-0.139618154185323	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.36	-0.136596663783376	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.36	-0.124450391445022	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.36	-0.067207809107808	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.36	0.0798387985963088	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.4	0.707556473521086	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.4	-1.23751752479718	0
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.4	-3.14209461670655	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.4	-2.874202872125	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.4	-1.51479006988498	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.4	-0.358707869282136	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.4	-0.14942018651905	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.4	-0.192165544113288	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.4	-0.135648913681507	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.4	-0.091855685871381	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.4	-0.161222584182934	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.4	-0.24969123660748	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.4	-0.255992659869102	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.4	-0.174456296345362	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0	0.120303626369255	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0	-0.0194127950100945	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0	-0.248112805474263	0
Probe_minus_Ignore	Probe - Ignore	TP7	10	0	-0.360000630733199	0
Probe_minus_Ignore	Probe - Ignore	TP7	12	0	-0.215622594723335	0
Probe_minus_Ignore	Probe - Ignore	TP7	14	0	-0.112572626927151	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	0	-0.124113921935742	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	0	-0.191717195826081	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	0	-0.199348026786643	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	0	-0.164876651162138	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	0	-0.0808807269741709	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0	-0.00156158681672353	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0	0.0436781822488858	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0	0.00425301667732688	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.04	0.0653292883474093	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.04	-0.0408284159807058	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.04	-0.406355650952229	0
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.04	-0.572099826513575	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.04	-0.455030480829569	0
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.04	-0.353604743973567	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.04	-0.302468240547639	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.04	-0.389722039493231	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.04	-0.412459784115736	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.04	-0.370078821236698	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.04	-0.287537046099225	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.04	-0.208336954936385	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.04	-0.102547176898672	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.04	0.0295866653323174	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.0800000000000001	0.0178054687925256	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.0800000000000001	-0.0507253754812364	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.0800000000000001	-0.586171652118747	0
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.0800000000000001	-0.891601119369555	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.0800000000000001	-0.686178449111489	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.0800000000000001	-0.367486539511726	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.0800000000000001	-0.304385241407614	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.0800000000000001	-0.502555988460349	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.0800000000000001	-0.561732980637596	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.0800000000000001	-0.485971253651839	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.0800000000000001	-0.384701199256457	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.0800000000000001	-0.303692572678511	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.0800000000000001	-0.24517423265542	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.0800000000000001	-0.182985807840641	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.12	-0.00983165204524994	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.12	-0.0248901151980345	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.12	-0.74774184737068	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.12	-1.26688524586363	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.12	-0.999935374881786	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.12	-0.473563361626405	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.12	-0.291565786402386	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.12	-0.46223139261397	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.12	-0.556237445571102	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.12	-0.549918833260353	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.12	-0.512992224297844	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.12	-0.435726199299097	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.12	-0.286787025558834	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.12	-0.207201277980438	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.16	-0.0105238556861877	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.16	0.0310831322119786	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.16	-0.879200565933178	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.16	-1.61102282203949	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.16	-1.38683867827058	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.16	-0.817155808210373	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.16	-0.514211907409705	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.16	-0.534674980892585	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.16	-0.539479920783868	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.16	-0.580794749351648	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.16	-0.59650186334665	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.16	-0.518258779094769	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.16	-0.413586878432677	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.16	-0.228274803107175	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.2	0.0156428498717455	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.2	0.0870149611280515	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.2	-1.01525826007128	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.2	-1.90451355908926	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.2	-1.69196731754794	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.2	-1.21045850102718	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.2	-0.8348036053089	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.2	-0.758292213082314	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.2	-0.668556757844411	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.2	-0.586187861573238	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.2	-0.629460716763368	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.2	-0.751839375123382	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.2	-0.822073805199649	1
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.2	-0.756203689469168	1
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.24	0.0655966353817628	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.24	0.0940474465202827	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.24	-1.21431299614219	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.24	-2.18702065629455	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.24	-1.85250970070886	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.24	-1.26298797159241	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.24	-0.954583725103965	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.24	-0.734272830761396	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.24	-0.543837880859008	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.24	-0.433350698664211	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.24	-0.46103263932925	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.24	-0.517710952088237	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.24	-0.530458889328516	1
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.24	-0.560888026196223	1
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.28	0.13533597238935	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.28	0.0156365635876472	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.28	-1.53467153975418	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.28	-2.53762886730524	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.28	-2.00747614955673	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.28	-1.23999141539948	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.28	-0.810668418040642	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.28	-0.723587318108632	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.28	-0.54754693290362	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.28	-0.409597124044712	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.28	-0.402068537015181	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.28	-0.459444345978017	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.28	-0.475263201201764	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.28	-0.433776250610558	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.32	0.218953378068713	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.32	-0.154862532248864	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.32	-1.97926255544791	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.32	-2.98702125480542	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.32	-2.33407142083161	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.32	-1.54343295527192	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.32	-1.14633678415647	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.32	-1.1178471864416	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.32	-0.843835067290526	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.32	-0.613348164667304	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.32	-0.489500537084845	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.32	-0.490736222682664	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.32	-0.540740888780699	1
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.32	-0.578300000813145	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.36	0.304872616982231	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.36	-0.386294727142041	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.36	-2.49288669228554	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.36	-3.47851030528545	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.36	-2.76992211066401	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.36	-1.94932101695583	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.36	-1.65691753763419	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.36	-1.66628336218687	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.36	-1.41425608127163	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.36	-1.06280638162906	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.36	-0.712642416644555	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.36	-0.45453627464863	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.36	-0.270976530244717	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.36	-0.282842663116753	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.4	0.378241854361617	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.4	-0.630743868559456	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.4	-3.01399765865734	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.4	-3.96774903133225	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.4	-3.12156516800706	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.4	-2.08323743853431	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.4	-1.68963260554637	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.4	-1.72665409944378	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.4	-1.58437913369674	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.4	-1.22143042517396	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.4	-0.866437018204194	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.4	-0.609030953250252	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.4	-0.379735381557391	1
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.4	-0.23882910494621	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.44	0.430490531313878	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.44	-0.8586433667403	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.44	-3.48279998279535	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.44	-4.40683119342877	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.44	-3.38878069115946	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.44	-2.18080705604874	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.44	-1.61147847126883	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.44	-1.57825643626543	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.44	-1.45640433837588	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.44	-1.18543777013054	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.44	-0.876941712537351	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.44	-0.64181168406951	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.44	-0.461725345024696	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.44	-0.379582807421684	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.48	0.461810519775519	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.48	-1.06810821076998	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.48	-3.86394572716493	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.48	-4.75811776060324	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.48	-3.66289267345117	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.48	-2.36087303665968	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.48	-1.68041782639921	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.48	-1.65840956855279	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.48	-1.51655172524401	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.48	-1.16602253713287	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.48	-0.818511034147097	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.48	-0.578433448878618	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.48	-0.410803962892924	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.48	-0.328815910965204	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.52	0.4728973917484	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.52	-1.28748039235003	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.52	-4.15941016433331	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.52	-5.02760404921495	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.52	-3.91828160245831	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.52	-2.59534621161695	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.52	-1.82250275233617	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.52	-1.63501358863253	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.52	-1.48079487222892	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.52	-1.22896101755592	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.52	-0.963355217979719	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.52	-0.808283884311095	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.52	-0.717597933915945	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.52	-0.63772762248006	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.56	0.462419931848462	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.56	-1.52717802358361	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.56	-4.40297928165931	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.56	-5.23275713135417	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.56	-4.04289863229944	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.56	-2.69225846976042	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.56	-1.92714288228979	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.56	-1.64806216739817	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.56	-1.31926886579738	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.56	-0.991574610440204	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.56	-0.82900906755374	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.56	-0.735493694647	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.56	-0.587481364536171	1
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.56	-0.463160290884284	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.6	0.434354405850172	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.6	-1.76108238444879	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.6	-4.61967856322344	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.6	-5.32831099987603	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.6	-3.97363340682708	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.6	-2.52396377287089	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.6	-1.78395927511156	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.6	-1.56650086091115	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.6	-1.34715554834558	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.6	-1.01369593682914	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.6	-0.718323573971597	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.6	-0.538409809223734	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.6	-0.39835307152512	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.6	-0.383594168493381	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.64	0.395174173065103	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.64	-1.94520896128737	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.64	-4.81131567204228	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.64	-5.276661520394	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.64	-3.79420798329207	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.64	-2.3904283275971	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.64	-1.70585540338204	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.64	-1.42938690159756	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.64	-1.18263231561734	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.64	-0.924567475771675	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.64	-0.703969758389016	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.64	-0.558831494588118	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.64	-0.438182782883254	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.64	-0.390684756808556	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.68	0.349886994808912	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.68	-2.05239644274116	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.68	-4.92449917271733	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.68	-5.09289379188648	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.68	-3.59022088549458	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.68	-2.26198926969216	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.68	-1.6543423304191	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.68	-1.39560696196098	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.68	-1.07366438668508	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.68	-0.709815153995386	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.68	-0.429404431380905	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.68	-0.293928563021697	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.68	-0.191662008945759	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.68	-0.136300682448424	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.72	0.302034420749316	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.72	-2.0931908975427	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.72	-4.90829397164858	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.72	-4.87817076056336	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.72	-3.33441903012303	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.72	-1.97065988813455	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.72	-1.42747420674333	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.72	-1.22761710503927	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.72	-1.02332607868056	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.72	-0.738347689692791	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.72	-0.534077576576517	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.72	-0.436460969396509	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.72	-0.365687681791874	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.72	-0.229558864465127	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.76	0.258616400739321	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.76	-2.08737475582613	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.76	-4.74645270464512	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.76	-4.69446261606824	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.76	-3.06204539838319	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.76	-1.65861509453792	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.76	-1.12822384387255	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.76	-0.997497858479619	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.76	-0.81716676027729	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.76	-0.623297191296633	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.76	-0.511946483300282	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.76	-0.477093362894196	1
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.76	-0.44829221868601	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.76	-0.419970313230386	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.8	0.227948410982768	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.8	-2.05031346698077	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.8	-4.48640521902304	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.8	-4.45328555843578	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.8	-2.84201989380213	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.8	-1.40694464399264	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.8	-0.874350839795975	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.8	-0.918235300538632	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.8	-0.896970857651188	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.8	-0.653583380751885	1
